21230,21312,4
21220,21223,8
21215,21275,5
21215,21219,6
21191,21230,4
21191,21219,10
21190,21312,4
21174,21186,8
21174,21220,10
21165,21236,3
21163,21204,3
21162,21170,4
21162,21184,2
21162,21215,6
21162,21226,2
21162,21275,5
21162,21220,10
21162,21174,10
21158,21171,3
21158,21189,6
21158,21207,8
21152,21241,2
21151,21171,3
21151,21158,6
21150,21156,2
21150,21221,5
21149,21223,7
21146,21188,7
21146,21241,3
21138,21354,3
21118,21128,6
21112,21207,8
21089,21107,7
21086,21262,7
21068,21262,6
21068,21086,6
21053,21307,5
21035,21198,8
21030,21358,3
21000,21158,8
20995,21353,7
20957,21170,4
20953,21162,5
20951,21156,2
20949,21230,4
20949,21191,7
20949,21162,7
20942,21191,10
20941,20951,2
20941,21149,7
20940,20959,2
20939,21220,10
20939,21207,8
20939,21158,8
20934,21150,1
20927,21154,1
20926,21125,2
20921,21174,9
20917,21189,6
20917,21158,7
20908,21219,13
20905,20908,11
20889,20965,6
20888,20893,1
20886,21207,8
20885,21210,3
20875,21073,7
20875,21035,10
20868,21186,2
20863,21151,4
20863,20949,4
20859,21229,5
20855,21147,6
20853,20927,4
20851,20853,2
20849,20939,6
20847,21302,2
20841,21111,7
20831,20905,7
20822,21216,4
20812,21336,3
20796,21348,4
20796,21354,3
20783,21209,2
20783,20940,3
20771,20942,10
20771,21165,3
20771,21236,3
20771,21186,8
20771,20949,7
20771,21191,10
20771,21162,10
20771,21174,10
20767,21168,6
20767,20941,6
20758,20926,2
20758,21125,3
20757,21125,4
20757,21172,4
20728,20953,5
20721,20833,5
20717,20903,7
20714,20909,5
20711,20886,7
20708,20744,7
20707,20905,11
20707,20908,11
20705,20763,2
20704,20740,6
20698,21098,4
20680,20798,8
20676,21163,4
20670,21147,6
20670,21174,6
20669,21146,7
20669,21220,9
20669,21162,9
20665,20823,5
20662,20859,5
20661,20669,9
20660,20869,2
20657,20942,10
20657,21150,9
20657,21191,10
20657,20771,10
20656,21222,2
20654,21223,7
20654,21174,7
20654,21149,7
20654,20921,7
20653,21146,3
20653,20669,3
20644,21152,2
20644,21156,2
20644,21241,3
20644,21158,6
20644,20657,6
20643,20855,6
20643,21147,6
20643,20669,8
20643,20661,8
20641,21216,2
20639,21112,9
20637,21125,1
20636,21122,5
20636,20949,7
20635,21186,8
20635,21174,8
20620,21216,8
20615,21269,6
20608,21114,3
20606,21111,7
20606,20841,7
20599,20789,1
20599,20949,6
20599,20771,6
20598,20670,6
20598,20845,4
20598,21147,6
20598,21165,3
20598,21236,3
20598,20771,6
20596,21339,6
20592,20950,6
20586,20636,7
20586,20948,2
20586,20949,7
20586,21162,7
20585,20657,10
20585,20942,10
20585,21191,10
20585,20771,10
20581,21294,4
20578,20916,5
20565,20592,6
20564,20665,5
20559,20889,6
20559,20965,6
20549,20927,4
20549,20581,4
20535,21331,3
20534,20698,7
20532,21034,4
20528,20606,7
20528,21111,7
20528,20841,7
20523,20601,8
20523,21271,9
20521,20977,7
20515,20698,9
20497,21273,4
20493,20730,4
20493,20932,2
20479,20655,4
20471,20578,11
20461,21122,5
20461,21159,3
20461,21213,6
20444,21229,6
20442,21331,7
20439,21332,4
20434,21158,5
20431,21166,5
20418,20502,4
20414,21068,6
20414,21262,6
20410,20603,3
20409,20875,10
20409,21200,5
20409,20446,13
20394,20863,4
20390,20439,7
20389,20497,3
20385,20523,2
20380,21151,5
20377,20615,4
20374,21150,4
20358,20370,7
20358,21146,7
20343,20352,2
20334,20536,3
20332,20518,2
20326,20630,6
20326,20682,6
20326,20900,5
20326,21110,6
20326,21196,6
20326,21223,8
