query time:0.0037348331
index creation time:0.0561395544
263985,53673,1
411760,430187,1
419695,373419,1
327236,332450,1
286244,41966,1
16297,516779,1
361725,254816,3
456061,479569,1
524867,450011,1
48488,326052,2
273044,500501,1
370056,126253,2
526761,128673,3
535030,185768,1
4185,182762,2
190281,334680,1
262865,133487,1
286137,40028,3
537258,341076,1
32924,84524,3
131724,341570,1
408230,23170,1
40028,495892,3
345026,488370,1
77509,211548,2
80326,521344,1
108963,108990,1
378749,511253,2
443380,98830,2
240510,240508,1
140549,326680,2
3477,399708,1
120832,518763,2
57337,353478,1
170287,372036,2
143927,432594,2
355659,493377,1
434725,261977,2
143938,228547,2
82423,253064,2
314030,481490,2
394788,523111,1
177689,503057,2
305310,194904,2
507036,513271,1
142200,280082,1
264701,198976,2
544785,68517,2
427201,334121,3
64177,521383,2
27400,521643,1
197738,122974,1
135898,257701,2
183483,476328,2
438390,356688,1
148058,458358,3
14513,458620,1
439363,84327,2
220254,227518,1
450297,478362,4
45286,363539,4
308356,324498,1
313245,500543,1
544908,115558,2
312949,246844,2
1741,43422,2
314868,222509,2
281254,379817,3
291185,502438,2
529976,461417,2
164197,464127,1
35634,47696,1
87967,120523,1
393418,225539,2
6299,190971,2
407968,151006,2
547358,202188,2
138755,341830,1
412242,218429,2
289988,76109,2
162036,435800,2
322812,476087,1
26209,240360,1
195869,85391,1
164715,206231,2
103363,103883,2
18868,465625,2
19337,472861,2
146342,335351,2
172560,260370,1
222519,230635,1
344,532936,2
267608,95281,2
466693,107318,2
630,402153,1
10842,410045,1
182336,219598,2
527824,215643,1
333477,219740,1
272403,96723,2
83853,248658,1
346694,109029,3
143482,49395,2
406697,540681,1
467317,498797,1
304715,476678,1
527565,515747,3
311486,91767,2
535158,203183,2
178631,55469,1
452755,461358,2
534028,12404,2
74413,242581,2
326900,103503,1
420413,323828,2
223344,121294,1
139913,206094,2
326845,85840,1
537332,83397,1
530708,431627,2
136723,416418,1
395768,126783,3
200465,89556,1
383704,260484,3
269624,516265,1
417395,362777,1
15270,169209,1
431239,232194,2
240002,241081,1
169981,321455,2
471502,226976,1
540904,389026,1
332450,220162,1
64376,366277,2
376963,251073,2
49170,490820,2
350765,386534,2
328560,354077,2
424637,100652,3
172138,310436,1
15276,109406,2
54342,362320,2
17096,373630,1
276179,371222,2
39718,362171,1
344880,372155,2
472594,523156,1
528099,503135,2
78290,508684,2
381073,381074,1
13864,68200,2
529303,226508,1
281015,495955,2
149866,516481,2
439778,78953,2
13960,485597,1
31980,305601,2
309005,474096,2
189987,365859,2
265851,184227,2
270498,453969,2
414301,493765,2
408282,471955,1
151334,32999,1
401481,317956,1
23042,344227,3
518082,387518,2
398163,53049,3
79820,377880,2
428401,109348,1
212049,388383,2
58704,219789,1
70598,261567,4
49092,206762,2
422056,112188,2
132771,54603,1
7975,327128,1
180032,223303,1
538712,202557,2
397811,473049,3
341382,120508,2
442890,234864,2
399988,521910,2
158424,122543,1
32700,100385,1
265113,375826,1
407793,95332,2
52084,495892,3
437042,183725,3
397350,384632,2
545730,76908,2
400114,210169,1
327929,339015,1
188366,99186,1
173282,103703,1
5982,474408,2
2411,396936,2
348822,487433,1
187725,236820,1
145043,488195,2
450068,215969,1
430831,524141,2
461507,237513,2
14549,116073,2
357676,497556,2
147285,203403,1
169823,248880,2
19641,259521,1
373315,393215,2
16092,206277,1
543719,167222,1
315859,491344,1
109996,118415,2
7095,140250,2
546610,317853,2
185067,227963,2
397034,420368,1
323257,347390,2
45199,195093,1
121343,516016,1
154295,226406,2
15510,548091,2
36839,459496,1
277240,174126,2
545011,166775,1
178517,117499,1
55519,120831,1
407376,167884,2
547583,48805,1
339438,127731,4
374986,250954,1
169105,88168,3
310895,504084,1
340289,360629,1
296106,499601,2
351931,484436,1
336639,103390,1
293074,495526,2
134279,226659,2
98366,507524,1
56223,188997,2
525676,508684,2
179390,241262,1
432039,473013,2
461297,89880,2
155856,387466,1
147253,415083,1
141494,426176,1
458801,489601,1
460622,212019,1
280686,392067,1
154201,38256,1
40261,341857,1
490952,515649,2
425767,172325,1
180153,208068,1
34420,102334,1
113171,521707,2
314185,456362,2
393271,306479,1
548091,31258,2
477022,490520,2
548091,481089,2
199819,211972,2
291064,35558,2
58626,111988,1
413259,365710,2
265044,548091,2
30327,50862,1
498463,241889,4
22104,440882,2
211625,242409,2
328874,72715,1
61004,524023,1
427212,353501,2
301530,436681,1
80709,254880,2
400972,240349,1
545689,181359,1
533212,9182,2
77491,93045,3
185808,384782,2
459530,125047,2
131988,215027,1
411,25558,1
893,513396,2
498733,369883,3
266714,368962,1
334622,101214,2
284757,163519,2
16497,231429,2
418350,156209,1
138196,516465,2
12678,440475,1
173273,465285,2
428693,439559,2
9010,431272,1
326247,327115,2
379889,523100,2
525023,522383,2
276545,177371,4
529518,99584,3
415280,481158,1
177209,84793,2
19702,88357,2
107475,261390,4
329513,517867,1
174905,333019,3
329866,498625,3
400618,162284,1
203866,119700,1
337249,238653,1
87538,222416,1
132166,78585,1
456921,462924,1
9396,478259,2
393326,99360,2
424291,489215,3
31881,105772,1
267048,184819,2
322425,473982,2
195957,244334,2
408095,213478,3
353251,105974,1
153865,342812,2
34335,330792,2
539763,501444,2
270978,505468,1
313264,74784,3
411379,506535,2
429666,87356,2
60524,208909,2
184138,70128,1
271595,92918,1
82220,219555,2
456061,374629,1
15694,300479,2
202218,490549,3
301613,60478,1
19992,129774,2
262494,499507,2
20156,544608,1
323743,224754,2
541902,21434,2
446761,244481,2
108058,239705,1
31891,489846,1
273254,387869,1
445900,471947,1
281009,26462,3
8208,168185,2
487452,368760,2
366005,106268,3
409124,178002,1
545288,215575,2
38814,483336,1
287029,494283,2
428693,38575,2
61212,243741,1
165179,257773,1
486478,382987,1
423136,474429,3
374506,119761,2
383918,255996,3
26317,385778,1
119689,129495,2
206214,475085,2
530032,181961,1
434232,445477,1
266156,183483,2
347957,351084,2
189548,212626,3
25224,114412,3
16825,21656,2
28734,497988,1
73722,222601,1
14549,425482,2
150546,369025,1
282449,185949,2
292717,98955,1
368001,521856,1
529338,440489,1
305725,305726,2
337004,118034,2
17897,542440,2
218182,244263,1
449256,61588,2
138405,206475,2
195437,371149,1
173630,130448,2
202879,518850,1
64246,119414,1
410716,446888,2
483214,378764,1
513629,385020,2
433125,390448,1
425239,168613,3
274595,13636,2
528681,266886,2
69041,356511,2
306940,387273,2
525269,451838,1
192146,94988,1
330162,109231,1
294843,176528,2
37316,47014,1
120711,385413,2
479907,514164,2
533235,389856,1
56317,123850,2
173409,347579,2
345591,250492,2
296405,493161,2
31095,33660,2
56909,107955,2
274455,188213,2
274133,199316,2
266374,466397,2
9313,156357,1
39090,492655,1
275576,44705,1
418374,429511,3
45317,447225,1
166635,230805,2
23460,468877,2
298905,380641,1
343440,363413,1
301628,198141,1
453047,228243,2
478603,500526,2
487568,523708,1
312052,243694,1
314108,504724,1
48672,494870,2
145335,213707,2
150080,71747,1
313521,518082,2
300059,435805,1
37897,85583,2
27122,378072,3
496112,373206,1
283247,34375,1
451084,461087,1
458358,357778,3
545011,219815,1
452851,458737,1
273578,103209,1
447393,458876,2
268684,535538,1
6804,184734,2
280460,314577,2
285104,214983,1
183955,221870,1
285998,427360,2
493665,243965,1
266908,534067,2
410958,177689,2
410976,495425,1
189526,481379,1
273195,423997,1
189158,391511,2
354731,364397,2
436475,463551,1
395017,281425,1
224872,385518,1
325245,250943,1
285912,162940,2
6592,484457,1
274701,260469,1
548382,102625,1
545799,127175,1
460967,352804,1
410635,506011,2
335712,106268,3
153231,103883,2
410635,347724,2
67978,235687,2
424146,326366,3
270197,180468,1
516524,520090,2
298150,435778,3
15217,213478,3
529186,485137,1
264959,520788,2
404799,177410,1
457267,488444,3
274600,414475,2
157488,439176,1
361779,523916,1
59244,244904,1
543246,457701,2
49457,452651,1
461291,235186,1
427786,59503,4
161308,370899,2
499451,514351,1
534230,534668,1
196337,358005,1
293548,386087,2
404132,46264,1
408241,331255,1
200291,116748,2
9875,548150,2
135110,377556,1
502086,389916,2
510733,390517,2
473133,357638,3
28374,159507,2
265605,28441,1
14253,103368,2
437832,179027,2
524513,255077,2
228727,244015,1
535300,94079,3
62073,194810,2
227849,244652,2
430607,104775,1
263763,4202,2
414823,239820,1
545111,72980,2
491091,360848,2
197783,385929,1
8949,174375,1
544301,120416,2
309288,347942,1
325311,476554,3
254738,128812,2
2588,179381,1
147298,299214,1
177795,110483,1
229746,250022,2
134153,542443,1
288531,56394,1
397879,374663,1
266886,544879,2
78783,123049,3
382615,520287,1
233476,389038,3
271372,173036,2
296698,373627,2
170287,238818,2
525877,255517,2
16034,90276,2
502894,126444,2
263907,535829,2
109802,522480,3
545704,516601,1
53014,127218,2
326607,389368,2
308830,445035,2
471560,367962,2
545076,546232,2
221473,240750,2
318885,496543,2
175377,260237,3
137527,122666,1
227580,380096,2
6604,502894,2
509671,253300,1
482775,244360,2
425921,66727,2
302874,311712,3
267457,19836,1
496294,379286,3
212163,232023,1
268527,409532,1
477068,257270,1
146112,466754,2
412471,63408,2
285700,103892,1
360346,229844,3
397175,4399,1
536146,254478,1
313195,62391,2
329448,336497,1
269622,243949,2
280651,479518,2
50272,334622,2
270417,448411,1
188952,373560,2
439259,501756,1
364202,509065,1
105047,519453,3
3948,136984,1
475897,483729,2
268632,255960,1
107409,376183,4
19639,175883,2
161588,192249,2
320337,490880,1
1077,353199,1
39066,353435,2
274920,494972,2
135974,261780,1
446575,210902,1
50906,506497,2
264810,214762,2
226305,116536,2
73315,481600,1
534307,506695,3
405579,510409,2
457990,236914,1
328103,95891,1
529006,335981,2
43409,512700,1
297325,446835,1
30558,179523,2
294198,202091,2
183784,129927,2
170286,336308,2
32524,62391,2
322162,195649,3
400263,62793,2
5354,279783,2
452581,113171,2
267094,401763,2
536764,258756,3
198864,246861,1
293449,308132,2
66000,100739,2
266901,99839,1
275658,258058,1
436067,486809,3
113171,252938,2
536432,176605,1
222985,501306,1
501794,517807,1
24312,202844,2
270753,10489,3
160362,166313,2
423614,432166,1
465852,364869,1
436418,324663,1
43422,519447,2
419196,467625,2
204181,376678,2
410763,179964,1
402273,211362,2
1097,533005,1
76346,516372,1
192114,78911,2
411855,430924,2
459778,219579,2
37368,384545,1
28706,334167,2
447678,93809,1
4930,35661,2
