query time:0.0012381793
index creation time:0.0109541254
1011,3214,2
3728,4016,3
3664,3831,3
94,3770,4
383,1945,29
1780,3648,6
737,3174,41
2627,3996,5
1230,2821,30
407,3925,29
442,2926,4
1707,3418,9
974,1065,9
94,547,4
2081,2192,30
2368,3955,2
1137,1541,13
311,2321,29
2789,4003,2
954,1773,3
2749,3659,30
1981,2247,29
2172,3234,3
557,970,2
2056,3494,3
1923,3613,35
1323,1409,2
518,2091,30
227,1077,7
2276,4079,38
3174,3297,41
1078,2204,3
2288,2916,3
3177,3800,2
85,2582,4
776,3327,5
966,3125,3
970,1442,4
250,1994,39
988,2296,6
236,1704,3
778,3027,29
250,3951,40
1129,3058,2
477,2332,3
393,484,2
1760,2094,3
156,1939,5
3120,3594,8
295,3839,2
3125,3936,4
1523,1524,2
626,2767,16
2276,3487,38
2480,2926,3
3487,4011,40
121,1824,3
701,1674,5
65,1546,17
3168,3925,29
3167,4101,3
3312,3653,3
3578,3613,7
823,2741,19
3054,3550,18
686,3264,5
1992,2403,3
5,2250,39
842,3970,3
1621,2128,4
77,1011,4
785,3155,11
3143,3167,3
3293,3833,3
706,2906,29
2316,3764,2
1946,3955,5
2719,3825,4
995,2900,2
2598,3956,2
931,1545,5
432,3419,3
3660,3922,13
1226,2906,29
1413,2656,3
1799,3010,4
2355,2527,3
2520,3678,2
1421,1465,3
2446,3971,21
1167,2015,2
3894,3915,30
2488,3311,2
2285,2462,3
1109,1441,3
2064,3265,3
2776,3081,29
559,764,3
454,1524,4
3307,4014,10
532,3573,12
1596,2518,3
72,1091,6
311,383,29
1759,3347,35
708,1978,2
1191,2140,5
702,2403,3
2545,2731,2
228,836,7
1867,2985,2
2004,3206,41
724,4105,5
2808,3745,3
2861,3347,3
1440,2284,3
1062,2206,4
432,2965,3
3002,3945,3
1635,3511,2
1188,2685,4
1830,3005,6
1167,1180,3
2233,2776,29
34,3603,16
486,590,21
1103,1994,39
2036,3955,3
15,1559,29
927,1646,2
2145,2525,3
1821,3675,3
405,3081,29
447,1388,2
2453,3714,5
5,436,37
256,4037,4
1185,2173,2
43,1320,16
117,3487,40
704,2432,4
1474,2251,21
3401,3825,4
1830,2328,5
3387,4011,36
2886,3386,3
607,639,2
979,1530,3
1193,4025,4
832,1506,30
1207,1596,3
383,1169,29
2761,4001,2
2766,3461,3
1383,3751,3
2537,2541,3
1328,2936,5
2410,3707,19
2220,2412,5
54,2328,5
982,2454,3
995,1680,3
1909,3346,2
839,3891,3
273,3476,3
816,4020,4
3525,4019,4
405,2429,29
1923,2386,35
249,3844,4
2128,3692,3
2491,2893,3
1474,3134,21
1616,2776,29
3287,3925,29
1091,1361,4
775,1078,5
350,3951,41
1084,2713,4
424,832,30
2022,4021,6
2245,2474,4
2999,3048,17
546,3114,4
294,1077,2
1113,2168,30
1433,3501,4
2135,3194,2
1251,3898,3
1808,3503,3
2906,3534,3
3598,3939,3
1747,2861,3
97,250,40
102,3023,3
995,3130,4
233,3091,3
3653,4011,40
1209,2081,30
2004,3174,41
510,623,5
824,2109,10
2284,2727,3
2036,2593,4
34,2944,16
1113,2291,30
2043,2408,2
807,1292,3
1237,1641,18
350,737,41
6,2211,41
641,2459,3
2970,3168,29
1760,4119,3
47,519,4
161,1570,5
117,470,40
250,1064,38
2205,2284,2
166,2235,6
197,2254,5
1356,2217,3
3478,3547,3
1722,3374,3
383,3027,30
825,3363,2
2531,3078,3
1868,1967,3
792,1507,4
1576,2234,3
994,4025,4
354,3048,17
3347,3743,7
1531,2513,11
3743,3775,7
163,3481,3
2897,3917,19
971,4015,4
806,3655,3
96,2979,6
