4085,4089,2
4049,4081,2
3964,4105,2
3959,4003,3
3957,4085,2
3957,4089,2
3839,3888,2
3827,3944,1
3813,4105,2
3800,3930,2
3797,3832,1
3770,3988,1
3764,4046,3
3753,4033,1
3748,3856,2
3743,3775,1
3743,3959,3
3743,4003,3
3732,3779,1
3714,3964,3
3670,3832,1
3653,3714,9
3634,3728,3
3616,4073,2
3594,4006,4
3581,3770,2
3578,3663,3
3578,3743,3
3576,3991,2
3571,4003,2
3557,3894,7
3547,3898,1
3541,3705,1
3483,3971,7
3463,3807,1
3462,3877,2
3452,3536,1
3433,3903,3
3401,3825,2
3397,3596,2
3382,3736,2
3353,3877,2
3312,3653,2
3307,4006,4
3307,3594,4
3305,3490,1
3238,3353,2
3238,3877,2
3203,3208,2
3203,3534,1
3196,3770,1
3186,3877,2
3186,3462,2
3180,3498,1
3174,3714,9
3174,3653,9
3163,3749,1
3141,3285,2
3138,3827,1
3136,3703,2
3134,3971,7
3134,3483,7
3124,3549,1
3120,3778,1
3120,3862,2
3120,3594,2
3111,3941,2
3103,3794,1
3092,3124,2
3087,3312,2
3075,3794,1
3061,4105,2
3061,3964,2
3020,3877,2
3020,3238,2
3010,3066,2
3010,4137,3
2995,3971,7
2995,3483,7
2995,3134,7
2977,3180,2
2970,3027,5
2965,3767,3
2952,3517,6
2951,3737,1
2948,3786,1
2914,3819,1
2913,3633,2
2909,3634,3
2909,4003,3
2909,3728,3
2897,3916,5
2897,3917,5
2892,3758,1
2890,3728,3
2883,3502,2
2873,3990,1
2860,3938,1
2842,2968,2
2841,2890,3
2841,3728,3
2837,3637,4
2821,3894,7
2821,3557,7
2813,3133,2
2794,3856,2
2783,3894,7
2783,3557,7
2783,2821,7
2776,2970,5
2776,3027,5
2776,3789,5
2774,3920,1
2759,3714,9
2759,3653,9
2759,3174,9
2757,2842,3
2755,3139,2
2749,3894,7
2749,3557,7
2749,2821,7
2749,2783,7
2740,2842,3
2740,2757,3
2737,3698,1
2737,3124,1
2734,4117,3
2722,3946,2
2719,3212,1
2719,3401,2
2719,3825,2
2691,3437,2
2690,2862,1
2687,3807,1
2685,3433,3
2685,3903,3
2654,3754,1
2634,3941,2
2634,3111,2
2626,2681,2
2626,3328,2
2625,3133,2
2594,3843,1
2567,3133,2
2567,2841,2
2567,2625,2
