0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,69
0,70
0,71
0,72
0,73
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0,100
0,101
0,102
0,103
0,104
0,105
0,106
0,107
0,108
0,109
0,110
0,111
0,112
0,113
0,114
0,115
0,116
0,117
0,118
0,119
0,120
0,121
0,122
0,123
0,124
0,125
0,126
0,127
0,128
0,129
0,130
0,131
0,132
0,133
0,134
0,135
0,136
0,137
0,138
0,139
0,140
0,141
0,142
0,143
0,144
0,145
0,146
0,147
0,148
0,149
0,150
0,151
0,152
0,153
0,154
0,155
0,156
0,157
0,158
0,159
0,160
0,161
0,162
0,163
0,164
0,165
0,166
0,167
0,168
0,169
0,170
0,171
0,172
0,173
0,174
0,175
0,176
0,177
0,178
0,179
0,180
0,181
0,182
0,183
0,184
0,185
0,186
0,187
0,188
0,189
0,190
0,191
0,192
0,193
0,194
0,195
0,196
0,197
0,198
0,199
0,200
0,201
0,202
0,203
0,204
0,205
0,206
0,207
0,208
0,209
0,210
0,211
0,212
0,213
0,214
0,215
0,216
0,217
0,218
0,219
0,220
0,221
0,222
0,223
0,224
0,225
0,226
0,227
0,228
0,229
0,230
0,231
0,232
0,233
0,234
0,235
0,236
0,237
0,238
0,239
0,240
0,241
0,242
0,243
0,244
0,245
0,246
0,247
0,248
0,249
0,250
0,251
0,252
0,253
0,254
0,255
0,256
0,257
0,258
0,259
0,260
0,261
0,262
0,263
0,264
0,265
0,266
0,267
0,268
0,269
0,270
0,271
0,272
0,273
0,274
0,275
0,276
0,277
0,278
0,279
0,280
0,281
0,282
0,283
0,284
0,285
0,286
0,287
0,288
0,289
0,290
0,291
0,292
0,293
0,294
0,295
0,296
0,297
0,298
0,299
0,301
0,302
0,303
0,304
0,305
0,306
0,307
0,308
0,309
0,310
0,311
0,312
0,313
0,314
0,315
0,316
0,317
0,318
0,319
0,320
0,321
0,322
0,323
0,324
0,325
0,326
0,327
0,328
0,329
0,331
0,332
0,333
0,334
0,335
0,337
0,338
0,339
0,340
0,341
0,342
0,343
0,344
0,345
0,346
0,347
0,348
0,349
0,350
0,351
0,352
0,353
0,354
0,355
0,356
0,357
0,358
0,359
0,360
0,361
0,362
0,363
0,364
0,365
0,366
0,367
0,368
0,369
0,371
0,372
0,373
0,374
0,375
0,376
0,377
0,378
0,379
0,380
0,381
0,382
0,383
0,384
0,385
0,386
0,387
0,388
0,389
0,390
0,391
0,393
0,395
0,396
0,397
0,398
0,399
0,400
0,401
0,402
0,405
0,406
0,407
0,408
0,409
0,410
0,411
0,412
0,413
0,414
0,415
0,416
0,417
0,418
0,420
0,421
0,422
0,423
0,426
0,430
0,431
0,437
0,438
0,439
0,441
0,442
0,444
0,448
0,453
0,455
0,456
0,457
0,458
0,460
0,463
0,465
0,466
0,467
0,468
0,469
0,470
0,471
0,472
0,473
0,474
1,0
1,387
1,4
1,132
1,5
1,389
1,390
1,394
1,267
1,269
1,404
1,277
1,407
1,152
1,25
1,155
1,419
1,37
1,167
1,168
1,425
1,170
1,427
1,301
1,429
1,178
1,435
1,52
1,180
1,54
1,183
1,443
1,446
1,447
1,65
1,66
1,67
1,323
1,451
1,72
1,73
1,202
1,330
1,461
1,78
1,79
1,336
1,81
1,84
1,88
1,101
1,102
1,105
1,107
1,369
1,370
1,116
2,0
2,259
2,136
2,264
2,10
2,394
2,139
2,395
2,140
2,12
2,403
2,149
2,23
2,151
2,279
2,24
2,26
2,27
2,29
2,161
2,33
2,166
2,294
2,39
2,40
2,41
2,171
2,300
2,45
2,302
2,303
2,177
2,185
2,62
2,192
2,193
2,195
2,452
2,198
2,454
2,199
2,201
2,459
2,462
2,80
2,208
2,212
2,87
2,344
2,219
2,221
2,94
2,230
2,232
2,234
2,108
2,111
2,119
2,120
2,122
2,123
2,125
3,0
3,129
3,193
3,131
3,69
3,133
3,8
3,16
3,272
3,81
3,82
3,18
3,83
3,84
3,151
3,30
3,33
3,34
3,37
3,358
3,103
3,114
3,53
3,312
3,121
3,59
3,124
3,62
3,127
4,80
4,0
4,1
4,68
4,196
4,39
4,135
4,9
4,42
4,60
5,0
5,1
5,35
5,360
5,76
5,125
5,239
6,0
6,34
6,165
6,71
6,8
6,233
6,74
6,171
6,108
6,140
6,172
6,15
6,306
6,243
6,21
6,117
6,86
6,119
6,216
6,219
6,63
7,64
7,0
7,49
7,82
7,55
7,87
7,29
7,94
7,15
8,0
8,33
8,3
8,67
8,36
8,6
8,369
8,244
8,87
8,283
8,475
8,255
8,415
9,0
9,99
9,4
9,196
9,70
9,263
9,24
9,57
9,10
9,60
9,31
10,0
10,2
10,147
10,323
10,260
10,9
10,44
11,128
11,0
11,32
11,69
11,41
11,73
11,109
11,46
11,143
11,48
11,81
11,19
11,20
11,120
11,185
11,26
11,123
11,61
11,126
12,0
12,272
12,34
12,2
12,104
12,392
12,91
12,251
12,300
12,30
12,63
13,0
13,132
13,70
13,47
14,0
14,17
14,339
14,43
15,0
15,17
15,50
15,115
15,116
15,6
15,7
15,231
15,313
15,75
15,92
16,0
16,288
16,322
16,3
16,327
16,424
16,330
16,43
16,204
16,432
16,146
16,20
16,277
16,54
16,375
16,26
16,27
16,285
16,190
16,287
17,0
17,21
17,14
17,15
18,0
18,3
18,38
19,0
19,37
19,11
20,16
20,0
20,11
20,159
21,0
21,17
21,6
21,200
22,0
22,113
22,51
22,53
22,25
22,90
22,29
23,0
23,2
23,227
23,165
23,104
23,74
23,428
23,111
23,336
23,146
23,211
23,217
23,281
23,156
24,0
24,113
24,2
24,275
24,57
24,137
24,9
25,0
25,1
25,85
25,22
26,16
26,0
26,2
26,56
26,11
27,16
27,0
27,65
27,2
27,68
27,197
27,213
27,86
27,74
28,0
28,273
28,178
28,341
28,118
28,278
28,215
28,343
28,298
29,0
29,385
29,226
29,2
29,36
29,68
29,7
29,297
29,43
29,139
29,177
29,337
29,22
29,123
29,445
30,80
30,0
30,3
30,85
30,12
31,0
31,98
31,56
31,9
31,106
31,122
32,112
32,0
32,81
32,58
32,11
32,77
32,78
33,0
33,34
33,2
33,434
33,3
33,37
33,262
33,8
33,329
34,0
34,33
34,3
34,6
34,136
34,12
35,0
35,5
35,182
36,0
36,180
36,149
36,229
36,72
36,8
36,392
36,299
36,29
36,349
37,0
37,33
37,1
37,3
37,19
37,57
