query time:8.914083E-4
index creation time:0.0066947335
6,470,35
564,3884,5
1169,2429,27
407,2233,27
1744,2020,4
403,3489,4
623,1674,4
1432,2548,4
2145,2525,5
336,3810,2
801,4084,2
1553,4079,35
1994,3613,35
417,1421,4
1665,3965,4
823,3707,18
1994,2276,35
3897,4129,24
1198,3776,4
1946,3836,4
412,1949,7
3154,3494,5
1550,2278,12
2541,3667,3
1997,3603,15
2001,2673,4
569,1202,14
366,2906,27
528,1300,2
1956,2338,5
527,3500,3
1364,3750,2
1213,3869,2
529,1103,35
3175,3313,2
1190,3195,3
989,1384,6
2169,2355,4
6,3174,35
785,1780,9
1907,2393,8
781,4109,3
1503,3955,4
1509,3877,4
1059,1498,14
1262,2841,4
616,2856,14
2575,3488,12
171,2645,3
529,2753,35
987,1900,3
196,2786,8
153,2022,4
2174,3664,2
226,2886,4
673,739,35
3061,3964,5
1268,1643,4
289,3603,15
2944,3637,15
3238,3877,4
531,4030,5
1011,2195,4
2188,3674,6
1099,2961,11
1116,2709,3
426,3897,24
64,3012,4
1524,4118,4
2821,2903,24
3063,3644,3
2394,3679,5
332,1714,4
2759,3613,35
1022,2522,5
1553,3714,35
673,4011,35
1295,3127,11
293,3189,3
529,3653,35
878,2522,5
15,1226,27
2312,3502,5
3211,3267,4
5,739,35
387,2998,18
1097,1965,2
1134,1150,4
2856,3087,14
2627,3090,4
2004,3653,35
1002,2386,35
1169,2560,27
2067,3154,6
2075,3733,5
1711,3933,3
1784,2022,4
1048,3249,27
3641,3685,8
1122,3165,8
962,3343,3
865,3844,4
2188,2345,6
2280,2429,27
523,3395,4
1101,2493,4
355,2591,3
1816,3742,5
884,1751,3
1256,2757,4
2713,3757,2
1132,3064,5
262,1085,3
847,1981,27
2004,4011,35
83,1089,2
407,2429,27
239,823,18
1107,1251,4
754,3356,2
1331,2474,4
1394,2429,27
97,2753,35
1048,2247,27
1020,2262,5
1677,3454,4
454,633,4
2204,3945,4
6,3297,35
1180,3710,5
790,3667,3
949,1923,35
3916,3935,18
762,3938,2
1591,3116,4
2522,3026,5
91,1720,4
111,3051,2
2228,2817,3
350,737,35
1103,3951,35
967,1752,3
2125,3989,13
405,407,27
1616,2429,27
2048,2333,5
777,3033,2
1616,1981,27
405,3168,27
1907,3754,8
572,2251,19
240,3955,4
600,1113,24
2518,3415,4
1427,1985,4
15,2357,27
2341,3517,5
29,2649,3
3135,3498,4
1317,1412,3
604,2099,4
3546,3693,5
2723,3327,13
1102,3777,4
1766,1983,4
338,590,19
428,3327,13
1566,1596,4
1930,2918,4
3594,4006,8
704,1061,4
1784,2679,2
1616,2320,27
1768,2431,4
1493,2411,4
2344,2751,2
579,3847,4
788,3132,3
1910,3326,4
5,3951,35
616,3491,14
616,3087,14
2398,2741,18
1923,4030,35
3559,3803,5
1045,3012,4
2049,2962,5
2247,3288,27
2103,2220,4
790,1007,3
102,3023,5
1950,3885,4
2173,2494,4
497,1061,4
494,3442,3
2503,2657,3
655,2912,4
1100,1941,3
3453,3535,1
157,3916,18
1976,2173,4
2553,2721,3
1376,2462,5
1086,3832,4
428,4020,13
3404,3966,2
3816,3844,4
405,2320,27
1064,3487,35
1008,3904,3
1907,3824,8
796,2780,24
432,2329,4
1266,3487,35
3330,3995,4
364,1013,2
178,1988,3
581,1284,8
1103,2250,35
3111,3941,11
102,1661,5
1083,3619,3
1222,3938,2
2276,2753,35
6,3074,35
1994,4079,35
447,1136,2
753,3418,35
1714,2763,4
108,2456,2
407,2906,27
2276,3315,35
975,1231,4
2185,3154,5
1064,1103,35
1775,3753,3
1064,1531,35
2797,3275,1
422,523,4
594,836,7
2136,3885,3
392,2173,4
239,2399,18
2336,3844,4
3487,3714,35
1198,1412,4
1531,3271,9
2259,2432,4
1994,2984,35
3124,3686,4
1194,3488,12
744,3903,4
1407,3271,9
1155,2595,3
1474,2251,19
1593,4079,35
65,3048,13
83,2129,3
2961,3510,11
660,1916,3
3244,3441,3
1999,2821,24
2156,3348,3
1660,3686,4
598,1041,24
2063,3341,3
288,634,1
1331,3719,4
444,2301,19
3168,3288,27
2094,4017,4
1770,2268,4
6,2250,35
87,2155,4
355,1433,5
3153,3587,3
1342,2371,4
820,3304,2
5,2953,35
3104,3250,4
139,3371,1
2204,3140,4
1088,3419,3
2744,3707,18
1036,3456,2
1584,2226,2
737,2984,35
192,3743,7
2314,2390,3
1065,3486,6
201,595,24
918,1078,9
1045,1251,4
1007,3386,3
2653,3661,4
3387,4105,35
169,626,15
2446,3231,19
775,3048,13
431,1203,3
1072,3633,4
86,1383,3
76,3200,2
562,737,34
668,1644,4
1235,2898,6
405,3287,27
1310,3195,3
2182,3173,12
1599,2182,12
143,1183,3
569,1187,14
612,2367,5
1919,1995,4
2609,2731,3
1600,3514,4
2220,2844,4
415,2589,2
447,2440,2
1498,3087,14
2837,3106,15
1041,2783,24
1226,2357,27
1997,2856,14
951,2462,5
1343,2692,3
796,3897,24
1463,1728,2
1226,1485,27
1317,3428,3
2022,2470,4
65,523,13
1550,3488,12
350,2276,35
561,3593,4
2204,3529,4
13,1821,3
939,2011,4
1679,2734,3
3259,3261,1
3074,3951,35
529,2211,35
169,738,15
1907,4052,8
1212,2891,2
1158,3390,1
1308,2281,5
1419,2753,35
870,3991,2
782,2825,3
1659,3222,4
394,915,2
3250,3447,4
1433,3183,5
2366,3074,35
2276,2386,35
879,1745,3
737,3347,35
228,352,7
198,1007,3
995,3593,4
1883,3739,3
1306,3816,4
3305,3648,7
1765,2503,3
2918,3663,7
412,3418,35
681,3945,4
523,1231,4
484,922,4
621,660,3
3802,4040,2
589,1180,5
680,2836,2
1274,1553,35
218,1134,4
2126,2165,3
381,925,13
1563,1636,4
2367,4005,5
1433,2637,5
739,2250,35
1048,2357,27
1798,2462,5
2492,3806,2
1421,3041,4
859,3250,4
1078,2016,9
3231,3483,19
364,2408,3
569,1498,14
796,4129,24
746,2730,4
1199,1995,4
780,2993,4
97,1553,35
196,1579,8
924,1077,4
2130,2474,5
2518,3400,4
54,462,4
3341,3981,3
1226,3168,27
479,3605,4
2854,3714,35
201,1009,24
2067,2831,6
2428,2437,3
1462,2628,3
1103,1553,35
2247,2906,27
228,1439,7
2767,2846,15
2085,3780,4
2393,3409,8
2829,3107,4
1139,1165,4
925,3048,13
1485,2906,25
16,2721,3
618,3690,4
941,3075,4
1547,3101,1
1748,3418,35
2643,3122,3
1780,2513,9
932,3265,4
3312,3318,14
2305,3971,19
205,1072,2
1048,2320,27
526,1042,4
1130,1401,3
866,1453,3
328,657,1
569,2709,14
1994,3418,35
1799,3313,2
1315,2049,5
497,1127,4
2759,3418,35
1261,2733,4
1895,2751,2
2783,4129,24
865,3075,4
265,1879,4
1692,3095,4
1958,3479,6
2861,3518,4
2094,2810,4
366,405,27
949,4154,4
1378,2743,6
2250,3613,35
1909,1987,3
832,2821,24
56,2437,3
2281,3095,5
3697,4109,3
1611,3776,4
1901,2092,3
547,3340,4
1031,2013,19
2203,3921,4
1318,1367,9
2515,3757,3
560,3697,3
61,3366,2
43,3637,15
495,2001,4
2369,2741,18
1492,3347,35
812,3855,3
1062,1749,4
1701,3074,35
187,3067,3
2741,3707,18
667,1985,3
1543,3431,3
1692,1818,4
487,2356,5
2211,2386,35
1923,2004,35
94,934,4
753,4011,35
1974,2991,3
444,3134,19
885,3312,14
1132,2565,5
1735,3994,3
201,2903,24
529,1994,35
1292,3942,2
56,3839,3
246,1011,4
2953,3347,35
2036,3955,4
878,2754,5
971,1022,5
2898,3179,6
2332,3686,4
2256,3538,4
226,3386,3
1900,2038,3
94,547,4
1912,3740,3
1331,2356,5
1421,3140,4
1469,3944,2
831,3877,4
3347,3487,35
2004,3074,35
106,2075,7
2523,3914,3
5,3613,35
481,995,4
1182,2338,5
2094,2811,4
2410,3916,18
470,2984,35
2192,2749,24
470,3613,35
3001,3108,3
775,2173,13
1295,1512,11
352,594,7
2753,2984,35
471,2235,5
3074,3418,35
1407,1647,9
1818,3052,4
823,2290,18
1994,2386,35
1154,1212,2
491,1288,6
2813,3133,3
15,3123,27
2711,2961,11
2390,3238,3
2875,2935,4
2247,3027,27
627,3263,1
1796,3447,4
1999,2780,24
289,2846,15
914,1183,4
1583,3159,3
900,3815,1
15,407,27
143,1363,2
311,2320,27
3491,3603,15
1864,2226,2
2350,3922,11
1078,2701,9
2998,3916,18
191,1512,11
1011,2870,4
249,573,4
2719,3825,2
1062,3883,4
2017,4086,4
678,3885,3
432,2152,4
806,1184,3
1348,3894,24
97,3418,35
97,674,35
189,2095,7
913,3777,4
1048,2233,27
975,3193,4
1176,3632,5
112,1921,4
3903,3934,6
518,796,24
3338,4139,3
1616,3287,27
2599,2731,3
1180,2993,5
2248,3273,13
2022,2801,4
3409,3691,8
1128,2075,5
954,2152,3
799,2201,9
2903,3894,24
2386,3174,35
718,3512,1
572,3231,19
3964,4105,8
796,2291,24
471,2112,3
1488,1689,4
1994,2004,35
1146,1147,5
1230,2780,24
1441,2880,3
1694,2283,3
2755,2882,4
1419,3487,35
2413,3520,4
159,2864,2
2085,3732,2
704,2259,4
497,2502,4
3045,4107,3
2290,2741,18
405,1535,27
1513,3752,7
1535,2560,27
1041,1999,24
823,2369,18
1498,1997,14
2032,3951,35
2970,3288,27
2125,4020,13
2621,3883,4
1946,2046,4
1421,1921,4
1191,2868,4
97,1103,35
331,707,18
1994,3951,35
2057,2472,4
748,3017,2
1943,2173,4
710,3990,3
2164,2493,4
1831,2834,2
340,2203,5
1644,3506,4
1277,2366,7
1531,4006,9
380,3660,11
790,2541,3
1949,2276,35
2263,2901,3
353,974,6
2016,3634,9
2812,3386,3
239,3707,18
1360,4128,3
201,2821,24
3211,4073,4
3519,3536,2
168,995,4
209,2187,3
2254,2413,4
967,2181,3
1512,1736,11
2957,3250,4
741,2721,3
1380,3211,4
2457,3402,4
3434,4035,1
1692,2522,5
1593,2916,4
3074,4079,35
447,2643,3
1433,2130,5
403,1045,4
1433,3799,5
1508,1624,1
974,4043,6
1677,1818,4
739,3487,35
679,4115,3
723,2239,3
1226,2233,27
3081,3123,27
1011,3537,4
426,1999,24
345,1372,4
3,1741,3
69,3718,4
1266,3315,35
2444,2831,3
1268,2332,4
737,1103,35
1640,1761,3
1419,3347,35
749,1509,4
738,2837,15
1002,2250,35
1535,3081,27
1534,3776,4
571,2358,3
850,1204,2
1078,3945,9
1919,2114,4
2049,3742,5
167,1680,4
2892,3758,3
559,3516,3
1923,2550,35
312,3613,35
612,1210,5
769,785,9
2786,3813,8
237,1033,3
1401,3844,4
112,1376,5
1779,2948,3
983,1940,5
84,3177,3
753,3315,10
2502,3150,4
368,941,4
1566,2639,4
2280,2970,27
253,3103,5
2744,3935,18
2837,3637,15
212,975,4
2330,3382,3
235,3725,4
1409,2351,4
336,2051,2
962,1033,3
2270,3823,2
242,3903,4
941,2320,27
616,3312,14
3613,3760,35
1464,2957,4
2770,3506,4
3168,3287,27
407,2320,27
1956,2296,5
2600,2643,3
437,454,4
282,1985,3
350,3174,35
1099,2350,11
399,2876,3
201,1348,24
2575,3173,12
3500,3761,3
1513,1748,7
119,2462,5
1045,2271,4
1453,3058,4
1166,2061,3
1661,2430,4
366,1226,27
1685,3673,4
2756,3289,4
2961,3922,11
234,3871,3
3202,4013,1
1407,1531,9
1373,3489,3
2954,3114,3
737,1994,35
405,1394,27
1830,1838,4
2584,3885,3
778,2320,27
153,1555,4
656,3415,4
1939,3936,4
2051,3810,2
579,3883,4
66,3171,7
1274,3155,9
793,1299,2
1765,1985,3
757,3935,18
1616,3081,27
157,239,18
1662,2576,3
846,1946,4
1330,1466,1
1651,2502,4
309,3050,1
974,1758,6
1331,2637,4
1673,3943,3
332,4144,4
376,2985,3
970,1263,4
269,1676,3
731,816,5
2984,4079,35
1944,3663,7
2893,3156,2
1024,2320,27
