id,0,density,3
277,3029
277,4155
2177,3029
1010,3029
3029,3387
3029,4155
2078,3029
1010,2177
2562,3387
2078,3387
1579,3387
3387,4072
196,1579
250,4072
250,1803
250,3950
1803,3950
id,1,density,3
1217,2510
1217,3064
1250,2510
2510,3064
809,2510
1872,3064
3058,3064
2710,3064
439,3064
1591,3064
1993,3064
1250,1863
809,1250
105,3058
681,3058
3051,3058
111,3058
439,3058
3058,3291
439,2164
439,2493
883,1591
1591,2164
1591,1863
1591,1993
1591,3113
1591,3116
1591,2493
1863,2566
1096,1863
1608,1863
905,1863
1863,3113
1132,1863
1863,2764
1863,2106
105,2415
105,3791
681,1640
681,3467
681,2129
3051,3291
111,3051
2164,2210
2164,3458
1702,2164
665,2164
2164,2493
2164,3647
2493,2564
1101,2493
1617,2493
1076,2493
214,2493
665,2493
883,3116
1132,2566
1608,2565
1608,2943
905,3733
905,2106
905,1260
905,2829
1132,1266
1132,1794
1132,3443
1132,2565
1132,1994
674,2415
2415,3791
1640,1761
1640,2129
803,1640
2129,3467
948,3467
1708,3467
2129,3044
390,2129
2129,3918
2129,2543
2129,3250
2210,3362
2210,3458
2210,2218
2210,3884
1702,1811
1702,3647
665,673
665,3656
351,665
1811,3647
214,2564
214,1101
1794,2565
2565,3443
2565,2831
1361,2943
2481,2943
2405,2943
517,3733
3253,3733
1794,2831
517,1994
1189,1994
1994,3154
803,1761
948,3313
948,3175
948,1708
3044,3698
390,3250
2543,3918
2543,3909
877,2543
3104,3250
3169,3250
293,3250
317,3250
1473,3362
1971,3362
564,3362
2218,3362
3362,3884
718,3362
1971,3884
564,3884
351,673
351,3656
2831,3154
2067,2831
773,2831
2646,2831
1242,2831
612,2481
2405,2481
1931,2481
2977,3253
1189,1553
773,3154
1867,3154
3154,3723
399,3154
2067,3154
220,3154
1120,3154
3154,3494
557,3154
2428,3154
2876,3154
547,3313
2982,3313
3313,3750
3175,3313
1937,3313
1364,3313
1279,3313
568,3698
877,3909
877,3264
194,877
877,1446
877,2735
409,877
1464,3169
293,3357
317,1090
317,3357
718,1473
1971,3873
723,1971
1884,1971
564,716
564,3473
718,2071
718,3512
1242,2646
612,1931
612,828
828,1931
1098,2977
153,1867
1867,2985
3202,3723
2428,3723
3723,4013
399,3494
399,2156
399,2876
220,557
1120,2985
2144,3494
51,3494
2056,3494
410,3494
2156,3494
2366,3494
551,557
2428,3888
2428,2437
2428,2869
2263,2428
2428,3839
2794,2876
545,547
547,2197
547,3094
1279,2982
1364,3750
1087,3750
545,1937
1587,1937
1937,3924
1087,1364
568,3043
194,3264
3203,3264
2330,3264
409,2735
409,1697
409,807
409,2094
1464,2798
1464,1561
225,3357
613,3357
3357,3369
204,3357
3357,3373
3124,3357
3357,3358
1090,2417
1033,3873
1903,3873
723,1884
716,2688
290,716
716,2307
716,3335
716,3473
716,2994
716,3955
699,716
290,3473
2242,3473
3473,3874
2307,3473
2750,3473
3327,3473
2071,3512
144,1098
1098,1168
153,332
153,4113
153,1555
153,3862
153,3611
153,2077
153,3683
153,746
153,3312
153,3827
153,182
153,2874
153,827
376,2985
378,2985
3202,4013
432,2144
227,2144
2144,3241
253,2144
733,2144
2144,3566
51,432
51,2056
51,953
410,2366
1513,2366
2366,2989
551,2241
3839,3888
995,2437
2437,2883
2437,2917
2263,2437
56,2437
2427,2437
2437,3839
147,2869
2263,2869
2263,3906
147,2263
2036,2263
2263,2901
1177,2263
2263,2427
56,3839
1044,2794
2794,2868
39,2794
2119,2794
2197,3094
2951,3094
2203,3094
1587,3924
1649,3924
360,3924
2170,3924
59,3924
2128,3203
1688,3203
2330,3203
3203,3419
3203,3228
3203,3534
807,2753
258,807
807,3464
807,1225
807,2122
204,807
807,1292
807,2128
807,4048
722,807
807,3734
807,2524
807,3358
807,2787
807,1643
807,2609
807,1974
807,1660
807,830
1760,2094
2094,3457
834,2094
2094,3140
454,2094
1128,2094
2094,3529
2094,3310
2094,4017
2094,2771
2094,3991
2094,2810
2094,2811
2094,2204
1245,2094
2798,2957
2798,3121
115,2798
2798,3635
1561,2957
225,3124
613,3369
3358,3369
3358,3373
323,3124
3124,3549
3358,3360
1362,3358
2482,3358
3193,3358
347,3358
650,2417
844,2417
1033,1903
941,1903
1903,3214
699,2688
1520,3335
3335,3337
1866,3335
699,2994
449,3955
1926,3955
1520,3955
2165,3955
320,3874
1568,3874
65,2750
1078,2750
2750,3327
1824,3327
44,3327
1883,3327
1629,3327
144,1168
1168,1172
332,1472
332,865
332,2945
332,2946
332,902
332,1383
332,1322
332,2122
332,779
332,3312
332,4144
332,1714
332,2902
332,1980
3862,4113
746,4113
1555,2627
1555,3430
1555,2987
1555,2230
3120,3862
1892,3862
3768,3862
1472,3611
2993,3611
2627,3611
3220,3611
3611,3945
746,3611
2266,3611
2620,3611
2077,2466
2077,3688
91,2077
3683,3827
259,746
746,2993
746,755
746,2874
746,2620
3312,3653
970,3312
973,3312
3312,4011
3138,3827
1627,3827
182,2491
182,2893
325,827
827,3015
827,1224
236,827
827,1901
827,2157
827,1231
827,4048
827,2385
827,2258
827,1718
827,3256
827,829
827,2173
376,378
378,586
378,2079
432,1664
432,2112
432,3777
7,432
432,839
432,1352
432,3338
432,3530
432,3788
432,909
432,2965
432,471
432,2329
432,3419
432,1062
432,2152
432,1769
432,4139
432,2476
432,953
432,954
432,573
227,2128
227,3797
227,1190
227,3241
227,2284
227,2035
